,MM_Acc,DD_Mes_Acc,Dia_Semana_Acc,Hora_Acc,Min_Acc,Localidad,Gravedad_Indicador_Tradicional,Clase,Edad,Sexo
3376,6,1,6,5,0,12,1,17,62.0,1
3377,4,27,6,2,45,10,3,2,30.0,1
3378,4,27,6,2,45,10,3,4,21.0,1
3379,6,29,6,5,20,16,1,2,34.0,1
3380,6,29,6,5,20,16,1,2,33.0,2
3381,6,29,6,5,20,16,1,2,8.0,1
3382,6,29,6,5,20,16,1,2,38.0,1
3383,6,9,7,4,36,4,3,2,42.0,1
3384,6,9,7,4,36,4,3,4,60.0,1
3385,6,8,6,5,40,10,3,11,46.0,1
3386,6,8,6,5,40,10,3,1,19.0,1
3387,6,9,7,18,1,13,1,5,31.0,1
3388,6,10,1,15,18,4,1,1,18.0,1
3389,6,10,1,17,3,1,1,1,44.0,1
3390,2,25,7,20,28,14,1,2,38.0,2
3391,2,25,7,20,28,14,1,16,23.0,1
3392,2,25,7,20,28,14,1,16,47.0,1
3393,2,24,6,6,20,14,1,9,41.0,1
3394,2,24,6,15,0,11,2,3,42.0,1
3395,2,24,6,15,0,11,2,1,33.0,1
3396,2,24,6,15,0,11,2,1,22.0,1
3397,6,16,7,6,20,12,3,2,32.0,1
3398,6,16,7,6,20,12,3,2,20.0,1
3399,6,23,7,16,11,16,2,1,22.0,1
3400,6,23,7,16,11,16,2,5,64.0,1
3401,6,18,2,6,0,15,1,1,32.0,1
3402,6,7,5,19,5,11,1,2,36.0,1
3403,6,7,5,19,5,11,1,2,25.0,2
3404,6,7,5,19,5,11,1,1,29.0,1
3405,6,11,2,14,30,11,1,3,59.0,1
3406,6,11,2,14,30,11,1,1,33.0,1
3407,6,22,6,15,7,16,1,1,21.0,1
3408,6,22,6,15,7,16,1,2,38.0,2
3409,6,22,6,19,1,14,1,1,42.0,1
3410,6,22,6,19,1,14,1,1,37.0,1
3411,3,18,1,7,2,17,1,1,36.0,1
3412,3,18,1,7,2,17,1,1,35.0,2
3413,3,18,1,7,2,17,1,1,49.0,1
3414,3,17,7,20,30,17,1,3,32.0,1
3415,3,18,1,6,11,14,1,1,22.0,1
3416,3,18,1,6,11,14,1,5,34.0,1
3417,3,18,1,23,30,17,1,7,31.0,1
3418,3,18,1,23,30,17,1,1,31.0,1
3419,3,18,1,17,0,1,1,4,37.0,1
3420,4,5,5,11,37,1,1,11,45.0,1
3421,4,5,5,11,37,1,1,1,42.0,1
3422,4,5,5,11,37,1,1,1,38.0,2
3423,4,11,4,10,10,19,1,5,26.0,1
3424,4,17,3,7,32,9,1,1,28.0,1
3425,4,17,3,7,32,9,1,2,61.0,1
3426,4,17,3,7,45,13,1,3,36.0,1
3427,4,17,3,7,45,13,1,5,40.0,2
3428,4,21,7,13,20,15,1,1,49.0,1
3429,4,21,7,13,20,15,1,1,27.0,1
3430,4,21,7,13,25,15,1,2,58.0,1
3431,4,26,5,6,40,10,1,1,27.0,1
3432,4,26,5,6,40,10,1,5,53.0,1
3433,6,16,7,15,45,15,1,2,25.0,1
3434,1,24,3,10,8,18,1,11,37.0,2
3435,1,24,3,10,8,18,1,1,16.0,1
3436,1,24,3,10,8,18,1,1,36.0,1
3437,1,23,2,7,50,1,1,2,51.0,1
3438,1,23,2,7,50,1,1,1,25.0,1
3439,1,24,3,10,15,2,1,3,62.0,1
3440,1,24,3,11,33,17,1,1,20.0,2
3441,1,24,3,11,33,17,1,1,57.0,1
3442,1,25,4,1,28,8,1,2,48.0,1
3443,1,25,4,1,28,8,1,2,50.0,1
3444,1,25,4,1,28,8,1,1,40.0,1
3445,1,25,4,1,28,8,1,1,21.0,2
3446,1,25,4,5,10,3,1,1,29.0,1
3447,1,25,4,5,10,3,1,1,56.0,1
3448,1,25,4,5,10,3,1,1,38.0,2
3449,1,27,6,18,15,5,2,1,36.0,1
3450,1,28,7,22,2,18,3,4,18.0,1
3451,1,28,7,22,2,18,3,2,62.0,1
3452,1,28,7,22,2,18,3,4,40.0,1
3453,1,28,7,22,37,16,1,2,44.0,1
3454,1,28,7,22,37,16,1,2,31.0,2
3455,1,27,6,11,3,15,1,4,20.0,1
3456,1,27,6,11,3,15,1,4,27.0,2
3457,1,27,6,11,3,15,1,1,22.0,1
3458,1,27,6,11,3,15,1,1,26.0,1
3459,1,28,7,0,44,15,2,3,33.0,1
3460,1,28,7,0,44,15,2,1,28.0,1
3461,1,28,7,0,44,15,2,1,31.0,2
3462,1,26,5,18,50,14,1,9,30.0,1
3463,1,26,5,2,50,18,1,5,59.0,1
3464,1,25,4,12,10,5,1,2,26.0,1
3465,1,25,4,12,10,5,1,4,29.0,1
3466,1,25,4,12,10,5,1,4,47.0,2
3467,2,4,7,16,35,16,1,1,33.0,2
3468,2,4,7,16,35,16,1,1,32.0,1
3469,2,12,1,17,33,12,1,4,29.0,1
3470,2,12,1,17,33,12,1,5,16.0,1
3471,2,13,2,6,20,15,1,1,33.0,1
3472,2,13,2,6,20,15,1,5,26.0,1
3473,2,13,2,6,20,15,1,5,4.0,1
3474,2,12,1,13,50,13,1,3,37.0,2
3475,2,12,1,13,50,13,1,3,51.0,2
3476,2,11,7,14,38,14,1,2,50.0,1
3477,2,11,7,14,38,14,1,1,33.0,1
3478,2,11,7,14,38,14,1,1,31.0,2
3479,2,13,2,17,50,1,1,1,27.0,1
3480,2,13,2,17,50,1,1,1,20.0,2
3481,2,13,2,12,58,3,1,3,55.0,1
3482,2,13,2,12,58,3,1,3,16.0,2
3483,2,22,4,6,53,13,1,3,26.0,1
3484,2,22,4,6,53,13,1,3,54.0,1
3485,2,22,4,0,3,15,1,5,45.0,1
3486,2,22,4,19,57,13,1,1,21.0,1
3487,2,22,4,7,30,1,1,2,30.0,1
3488,3,12,2,6,37,12,1,2,55.0,1
3489,3,12,2,6,37,12,1,2,54.0,2
3490,3,12,2,6,37,12,1,7,25.0,1
3491,3,12,2,6,37,12,1,2,29.0,1
3492,2,4,7,21,0,17,1,2,43.0,1
3493,2,4,7,21,0,17,1,1,25.0,1
3494,2,4,7,21,0,17,1,1,11.0,1
3495,3,20,3,17,15,3,1,5,30.0,1
3496,3,20,3,17,15,3,1,3,55.0,1
3497,3,20,3,17,25,17,1,3,45.0,1
3498,3,16,6,8,50,18,1,4,43.0,1
3499,4,12,5,6,0,9,3,3,48.0,1
3500,4,12,5,6,0,9,3,2,65.0,1
3501,3,19,2,7,30,11,1,2,33.0,1
3502,3,19,2,7,30,11,1,2,41.0,2
3503,3,19,2,19,30,14,1,3,54.0,1
3504,3,18,1,11,10,15,1,3,28.0,1
3505,3,18,1,11,10,15,1,3,18.0,2
3506,3,18,1,11,10,15,1,1,27.0,2
3507,3,19,2,18,40,14,1,8,62.0,1
3508,3,19,2,18,40,14,1,8,68.0,2
3509,3,20,3,8,10,12,1,1,31.0,1
3510,3,20,3,8,10,12,1,9,31.0,1
3511,3,19,2,17,0,17,1,1,18.0,1
3512,3,19,2,17,0,17,1,1,19.0,2
3513,3,19,2,17,0,17,1,1,28.0,2
3514,3,16,6,20,5,5,1,3,29.0,1
3515,3,16,6,20,5,5,1,1,30.0,1
3516,3,17,7,12,45,5,1,1,36.0,1
3517,3,17,7,12,45,5,1,1,48.0,2
3518,3,17,7,12,45,5,1,2,34.0,1
3519,3,17,7,18,27,15,1,3,62.0,1
3520,3,17,7,18,27,15,1,3,7.0,2
3521,3,22,5,8,30,11,1,1,27.0,2
3522,3,22,5,8,30,11,1,2,36.0,2
3523,3,26,2,6,58,14,2,4,55.0,1
3524,3,26,2,6,58,14,2,1,27.0,2
3525,3,26,2,6,58,14,2,1,38.0,1
3526,3,21,4,6,30,5,1,1,22.0,1
3527,3,21,4,5,59,7,1,2,59.0,1
3528,3,21,4,5,59,7,1,12,39.0,1
3529,3,21,4,5,59,7,1,12,8.0,2
3530,3,21,4,5,59,7,1,12,7.0,1
3531,3,21,4,5,59,7,1,12,7.0,2
3532,3,21,4,5,59,7,1,12,7.0,2
3533,3,21,4,5,59,7,1,12,10.0,2
3534,3,23,6,9,0,18,1,1,39.0,1
3535,3,20,3,6,50,9,1,1,28.0,2
3536,3,20,3,6,50,9,1,1,29.0,2
3537,3,22,5,13,50,16,1,12,38.0,1
3538,3,23,6,7,10,12,1,4,68.0,2
3539,3,23,6,7,10,12,1,2,30.0,1
3540,3,25,1,21,30,2,2,1,59.0,1
3541,2,8,4,16,0,12,1,1,64.0,1
3542,2,8,4,16,0,12,1,2,51.0,1
3543,2,8,4,16,0,12,1,2,46.0,2
3544,2,9,5,2,41,12,1,2,44.0,1
3545,2,9,5,2,41,12,1,1,28.0,1
3546,2,8,4,17,48,12,1,2,24.0,1
3547,2,8,4,17,48,12,1,1,31.0,2
3548,2,12,1,12,40,12,1,1,19.0,1
3549,2,12,1,12,40,12,1,1,21.0,1
3550,2,11,7,0,30,7,1,2,60.0,1
3551,2,11,7,0,30,7,1,5,16.0,1
3552,2,9,5,22,50,2,1,1,33.0,1
3553,2,10,6,7,40,6,1,2,65.0,1
3554,2,10,6,7,40,6,1,1,24.0,1
3555,2,10,6,15,30,10,1,4,57.0,2
3556,2,10,6,15,30,10,1,1,46.0,2
3557,2,10,6,15,30,10,1,1,49.0,2
3558,2,13,2,9,58,2,1,3,30.0,1
3559,2,13,2,9,58,2,1,3,35.0,2
3560,2,13,2,9,58,2,1,3,4.0,1
3561,2,13,2,18,10,16,1,4,49.0,2
3562,2,13,2,18,10,16,1,1,27.0,2
3563,2,13,2,9,35,13,1,3,23.0,1
3564,2,13,2,9,35,13,1,3,67.0,2
3565,2,12,1,7,29,7,1,3,52.0,1
3566,2,14,3,6,19,16,1,3,32.0,2
3567,2,14,3,6,19,16,1,5,11.0,1
3568,2,16,5,21,10,12,3,1,27.0,1
3569,2,16,5,21,10,12,3,4,29.0,1
3570,2,15,4,11,0,12,1,1,40.0,2
3571,2,15,4,11,0,12,1,5,17.0,2
3572,2,16,5,20,11,16,1,5,27.0,1
3573,2,16,5,20,11,16,1,2,32.0,1
3574,2,17,6,0,35,18,1,1,25.0,1
3575,5,24,5,6,40,16,1,5,33.0,1
3576,5,24,5,6,40,16,1,5,14.0,2
3577,5,24,5,6,40,16,1,5,12.0,2
3578,5,24,5,6,40,16,1,1,24.0,1
3579,5,24,5,4,20,16,1,1,39.0,1
3580,5,24,5,4,20,16,1,1,36.0,1
3581,5,21,2,17,15,2,1,1,18.0,1
3582,5,21,2,17,15,2,1,2,39.0,1
3583,5,22,3,9,30,12,1,1,32.0,1
3584,5,22,3,11,27,8,1,1,32.0,1
3585,5,22,3,11,27,8,1,1,53.0,1
3586,5,22,3,11,27,8,1,1,53.0,1
3587,5,22,3,11,27,8,1,4,31.0,1
3588,5,22,3,14,47,19,1,2,29.0,1
3589,5,22,3,14,47,19,1,2,5.0,2
3590,5,22,3,14,47,19,1,2,35.0,2
3591,5,22,3,14,47,19,1,2,65.0,1
3592,5,22,3,14,47,19,1,1,37.0,2
3593,5,26,7,13,12,17,1,1,20.0,1
3594,5,26,7,13,12,17,1,5,67.0,1
3595,5,28,2,13,30,12,1,2,33.0,2
3596,5,28,2,13,30,12,1,1,35.0,1
3597,5,27,1,8,32,5,1,3,36.0,1
3598,5,27,1,12,43,7,1,3,36.0,1
3599,5,27,1,12,43,7,1,3,58.0,2
3600,5,26,7,12,14,11,1,3,40.0,1
3601,5,26,7,12,14,11,1,3,53.0,1
3602,5,28,2,7,30,7,1,1,21.0,1
3603,5,28,2,7,30,7,1,1,23.0,1
3604,5,28,2,7,30,7,1,2,44.0,1
3605,5,28,2,7,12,11,1,4,29.0,1
3606,5,28,2,7,12,11,1,16,32.0,1
3607,5,26,7,10,25,12,1,4,51.0,1
3608,5,26,7,10,25,12,1,4,27.0,2
3609,5,26,7,10,25,12,1,1,26.0,2
3610,5,27,1,9,55,11,1,5,55.0,2
3611,5,29,3,18,45,18,1,5,27.0,1
3612,5,29,3,3,45,3,3,4,21.0,1
3613,5,28,2,5,50,18,1,4,52.0,2
3614,5,28,2,5,50,18,1,1,19.0,1
3615,5,29,3,17,20,9,1,2,32.0,1
3616,5,29,3,17,20,9,1,1,26.0,1
3617,5,24,5,7,56,17,1,2,42.0,1
3618,5,24,5,7,56,17,1,1,29.0,1
3619,5,24,5,8,20,18,1,1,42.0,2
3620,5,24,5,8,20,18,1,4,51.0,1
3621,5,25,6,1,27,12,1,1,24.0,1
3622,5,25,6,1,27,12,1,4,26.0,1
3623,5,26,7,13,5,11,1,11,56.0,1
3624,5,26,7,13,5,11,1,5,26.0,1
3625,6,2,7,21,40,11,1,1,23.0,1
3626,5,28,2,12,35,5,1,1,23.0,1
3627,5,28,2,12,35,5,1,1,25.0,2
3628,5,31,5,7,6,1,1,2,42.0,2
3629,5,31,5,6,34,1,1,1,41.0,1
3630,5,31,5,6,34,1,1,1,24.0,2
3631,5,31,5,6,34,1,1,12,62.0,1
3632,6,13,4,10,0,10,1,2,22.0,2
3633,6,13,4,10,0,10,1,1,27.0,1
3634,6,13,4,8,30,12,1,6,39.0,1
3635,6,13,4,20,0,15,1,3,32.0,1
3636,1,26,5,10,4,3,1,1,19.0,1
3637,1,26,5,11,43,2,1,3,44.0,1
3638,1,26,5,11,43,2,1,3,54.0,2
3639,1,25,4,14,15,12,1,3,51.0,1
3640,1,25,4,14,15,12,1,3,17.0,2
3641,1,25,4,14,15,12,1,3,34.0,1
3642,1,25,4,15,50,12,1,1,25.0,1
3643,1,24,3,16,40,3,1,11,47.0,1
3644,1,24,3,16,40,3,1,1,49.0,1
3645,1,30,2,23,55,11,1,2,47.0,1
3646,1,30,2,23,55,11,1,2,30.0,1
3647,2,25,7,13,31,13,1,1,24.0,1
3648,2,25,7,13,31,13,1,1,14.0,2
3649,2,25,7,13,31,13,1,1,54.0,1
3650,2,25,7,13,31,13,1,1,57.0,2
3651,6,3,1,21,20,12,1,1,30.0,1
3652,6,3,1,21,20,12,1,16,24.0,1
3653,6,3,1,17,50,5,1,2,36.0,1
3654,6,3,1,17,50,5,1,1,21.0,1
3655,6,3,1,3,30,4,1,1,21.0,2
3656,6,3,1,3,30,4,1,2,42.0,1
3657,6,4,2,2,40,14,1,9,42.0,1
3658,6,4,2,2,40,14,1,5,29.0,1
3659,6,4,2,2,40,14,1,5,34.0,1
3660,6,4,2,2,40,14,1,5,44.0,1
3661,6,5,3,3,30,11,1,9,33.0,1
3662,6,5,3,3,30,11,1,5,25.0,1
3663,6,4,2,19,30,17,1,2,59.0,1
3664,6,4,2,19,30,17,1,5,32.0,1
3665,6,5,3,8,50,16,2,1,18.0,1
3666,5,30,4,14,52,1,1,8,32.0,1
3667,5,30,4,14,52,1,1,8,56.0,2
3668,6,2,7,17,0,14,1,3,53.0,1
3669,6,2,7,17,0,14,1,2,43.0,2
3670,6,2,7,17,0,14,1,2,10.0,2
3671,6,2,7,17,0,14,1,2,20.0,1
3672,1,22,1,2,3,3,1,2,42.0,1
3673,1,22,1,2,3,3,1,2,30.0,2
3674,1,22,1,2,3,3,1,2,20.0,1
3675,1,28,7,6,10,13,1,1,27.0,1
3676,1,28,7,6,10,13,1,2,49.0,1
3677,1,27,6,8,56,4,1,11,25.0,1
3678,2,5,1,21,2,16,1,11,25.0,1
3679,2,5,1,21,2,16,1,1,28.0,1
3680,2,1,4,14,19,4,1,3,56.0,1
3681,2,4,7,23,20,15,1,12,22.0,1
3682,2,4,7,23,20,15,1,12,35.0,1
3683,2,4,7,23,20,15,1,12,29.0,2
3684,2,4,7,23,20,15,1,12,30.0,1
3685,2,4,7,23,20,15,1,12,19.0,2
3686,2,4,7,23,20,15,1,12,23.0,1
3687,2,4,7,23,20,15,1,12,24.0,1
3688,2,4,7,23,20,15,1,12,27.0,1
3689,2,4,7,23,20,15,1,12,21.0,2
3690,2,4,7,23,20,15,1,12,15.0,1
3691,2,3,6,16,46,16,1,1,27.0,1
3692,2,3,6,16,46,16,1,1,18.0,2
3693,2,9,5,6,9,15,1,4,31.0,1
3694,2,9,5,6,9,15,1,5,19.0,1
3695,2,8,4,11,30,17,1,2,42.0,1
3696,2,8,4,11,30,17,1,4,40.0,1
3697,2,8,4,11,30,17,1,3,34.0,1
3698,2,13,2,18,24,11,2,1,63.0,1
3699,2,14,3,7,0,15,1,1,35.0,1
3700,2,14,3,7,0,15,1,1,30.0,2
3701,2,25,7,0,15,8,3,4,41.0,1
3702,2,25,7,0,15,8,3,2,60.0,1
3703,2,25,7,0,15,8,3,2,38.0,1
3704,2,24,6,11,30,16,1,3,43.0,1
3705,2,24,6,11,30,16,1,3,36.0,2
3706,2,24,6,11,30,16,1,3,11.0,2
3707,2,23,5,15,8,3,1,4,18.0,2
3708,2,23,5,15,8,3,1,4,27.0,1
3709,2,23,5,15,8,3,1,1,19.0,1
3710,2,23,5,14,30,11,1,5,27.0,1
3711,2,23,5,14,30,11,1,5,30.0,2
3712,2,23,5,14,30,11,1,9,55.0,1
3713,2,24,6,21,30,12,3,1,29.0,1
3714,2,24,6,21,30,12,3,2,45.0,1
3715,2,27,2,19,30,14,1,1,31.0,2
3716,2,27,2,7,10,1,1,1,28.0,1
3717,2,27,2,7,10,1,1,1,26.0,2
3718,2,26,1,12,44,11,1,4,44.0,1
3719,2,26,1,12,30,15,1,2,33.0,1
3720,2,26,1,12,30,15,1,1,46.0,1
3721,2,27,2,20,55,12,1,1,31.0,1
3722,2,27,2,20,55,12,1,1,20.0,1
3723,2,25,7,1,0,12,1,4,44.0,1
3724,2,25,7,1,0,12,1,1,33.0,1
3725,2,25,7,1,0,12,1,1,44.0,2
3726,2,27,2,19,10,17,1,11,56.0,1
3727,2,27,2,19,10,17,1,5,31.0,1
3728,2,26,1,11,22,16,1,2,41.0,1
3729,2,26,1,11,22,16,1,5,59.0,2
3730,2,25,7,16,26,16,1,11,63.0,1
3731,2,25,7,16,26,16,1,2,30.0,1
3732,2,25,7,16,26,16,1,2,23.0,1
3733,3,2,6,16,0,18,1,3,44.0,1
3734,3,2,6,16,0,18,1,3,7.0,1
3735,3,4,1,22,38,14,1,1,25.0,1
3736,3,4,1,22,38,14,1,1,48.0,1
3737,3,4,1,22,38,14,1,1,19.0,1
3738,3,2,6,5,15,12,1,1,32.0,1
3739,3,2,6,5,15,12,1,1,35.0,1
3740,3,2,6,21,5,4,1,2,53.0,1
3741,3,4,1,16,46,17,1,9,33.0,1
3742,3,4,1,16,46,17,1,1,20.0,2
3743,3,4,1,16,46,17,1,11,69.0,1
3744,4,28,7,13,20,12,1,2,36.0,1
3745,4,28,7,13,20,12,1,5,23.0,2
3746,4,26,5,8,20,12,1,2,64.0,1
3747,4,26,5,8,20,12,1,1,24.0,1
3748,5,1,3,14,55,12,1,1,28.0,1
3749,5,1,3,14,55,12,1,5,58.0,1
3750,5,3,5,0,4,15,1,2,33.0,1
3751,5,3,5,0,4,15,1,1,38.0,1
3752,5,5,7,3,32,1,3,2,43.0,1
3753,5,3,5,23,34,12,1,1,40.0,1
3754,5,3,5,1,16,2,1,2,28.0,1
3755,5,3,5,1,16,2,1,1,28.0,1
3756,5,3,5,10,0,15,3,5,45.0,1
3757,5,3,5,16,20,14,1,2,41.0,1
3758,5,3,5,16,20,14,1,1,22.0,1
3759,5,2,4,16,20,14,1,2,41.0,1
3760,5,2,4,16,20,14,1,3,23.0,1
3761,4,25,4,12,20,4,1,3,30.0,1
3762,4,25,4,12,20,4,1,5,7.0,1
3763,4,25,4,11,30,18,1,3,21.0,2
3764,4,25,4,11,30,18,1,5,46.0,1
3765,4,13,6,12,40,2,1,2,29.0,2
3766,4,13,6,12,40,2,1,5,24.0,1
3767,5,11,6,6,55,7,1,3,34.0,1
3768,5,11,6,6,55,7,1,1,55.0,1
3769,5,11,6,6,55,7,1,1,29.0,1
3770,5,18,6,7,15,17,1,1,36.0,1
3771,5,18,6,7,15,17,1,2,51.0,1
3772,5,21,2,21,40,4,1,1,24.0,1
3773,5,20,1,22,10,12,1,1,30.0,2
3774,5,20,1,22,10,12,1,1,27.0,2
3775,5,20,1,22,10,12,1,1,23.0,1
3776,5,20,1,22,10,12,1,1,20.0,1
3777,5,21,2,16,30,8,1,1,26.0,1
3778,1,24,3,18,48,15,1,3,48.0,1
3779,1,24,3,18,48,15,1,5,17.0,1
3780,1,29,1,2,7,11,1,1,24.0,1
3781,1,29,1,2,7,11,1,1,22.0,1
3782,1,29,1,2,7,11,1,4,21.0,1
3783,1,29,1,7,9,13,1,1,46.0,1
3784,1,29,1,7,9,13,1,1,18.0,2
3785,1,7,7,18,30,13,1,11,23.0,1
3786,1,29,1,7,20,7,1,2,49.0,1
3787,1,29,1,7,20,7,1,1,45.0,1
3788,1,29,1,7,20,7,1,1,45.0,2
3789,1,29,1,8,50,15,1,2,26.0,1
3790,1,29,1,8,50,15,1,1,28.0,1
3791,1,29,1,21,9,13,1,1,26.0,1
3792,1,29,1,21,9,13,1,1,23.0,2
3793,1,29,1,21,9,13,1,1,33.0,1
3794,1,29,1,21,9,13,1,1,20.0,2
3795,3,15,5,12,15,12,1,1,34.0,1
3796,3,15,5,12,15,12,1,1,48.0,2
3797,3,15,5,12,15,12,1,6,25.0,1
3798,3,17,7,11,15,19,1,2,54.0,1
3799,3,17,7,11,15,19,1,2,71.0,1
3800,3,17,7,11,15,19,1,2,62.0,2
3801,3,16,6,15,20,8,1,1,19.0,1
3802,3,16,6,15,20,8,1,5,28.0,2
3803,3,16,6,15,20,8,1,5,3.0,1
3804,3,14,4,0,0,11,1,2,41.0,1
3805,3,14,4,0,0,11,1,2,37.0,1
3806,3,14,4,0,0,11,1,2,22.0,1
3807,3,17,7,19,0,15,1,2,40.0,1
3808,3,17,7,19,0,15,1,1,27.0,2
3809,3,16,6,10,0,11,1,3,27.0,1
3810,3,16,6,10,0,11,1,3,36.0,2
3811,3,16,6,7,20,17,1,3,37.0,1
3812,3,16,6,7,20,17,1,3,67.0,2
3813,3,16,6,9,0,14,1,9,38.0,1
3814,3,16,6,9,0,14,1,4,28.0,1
3815,3,16,6,9,0,14,1,4,7.0,2
3816,3,16,6,9,0,14,1,1,23.0,1
3817,3,14,4,10,30,14,1,9,70.0,1
3818,3,14,4,10,30,14,1,1,28.0,2
3819,3,14,4,10,30,14,1,1,18.0,1
3820,3,18,1,19,15,12,1,1,31.0,1
3821,3,18,1,19,15,12,1,1,23.0,1
3822,3,20,3,8,31,3,1,1,19.0,1
3823,3,20,3,8,31,3,1,11,56.0,1
3824,4,13,6,13,40,11,1,1,20.0,1
3825,4,14,7,0,10,4,3,4,58.0,1
3826,4,14,7,0,10,4,3,2,22.0,1
3827,4,17,3,6,23,11,1,3,52.0,1
3828,4,17,3,6,23,11,1,5,35.0,2
3829,4,14,7,7,10,12,3,2,28.0,1
3830,4,14,7,7,10,12,3,11,40.0,1
3831,4,12,5,20,30,15,1,4,30.0,1
3832,4,12,5,13,40,3,1,3,44.0,1
3833,4,12,5,13,40,3,1,5,17.0,1
3834,4,17,3,0,15,1,1,2,24.0,1
3835,4,17,3,0,15,1,1,1,22.0,1
3836,4,23,2,20,33,15,1,3,20.0,1
3837,4,23,2,20,33,15,1,5,32.0,2
3838,4,23,2,20,33,15,1,5,3.0,1
3839,5,2,4,16,45,11,1,1,26.0,1
3840,5,2,4,16,45,11,1,2,33.0,1
3841,4,30,2,8,8,7,1,11,59.0,1
3842,4,30,2,8,8,7,1,1,40.0,1
3843,4,30,2,8,8,7,1,1,35.0,2
3844,5,1,3,22,30,6,1,2,57.0,1
3845,5,1,3,22,30,6,1,9,36.0,1
3846,5,1,3,22,30,6,1,9,28.0,1
3847,5,3,5,19,0,7,1,4,21.0,1
3848,5,3,5,19,0,7,1,1,19.0,1
3849,5,14,2,15,20,1,1,1,22.0,1
3850,5,14,2,15,20,1,1,1,19.0,1
3851,5,18,6,18,10,14,1,1,17.0,1
3852,5,14,2,12,30,1,1,1,20.0,1
3853,5,14,2,12,30,1,1,5,48.0,1
3854,5,15,3,8,40,1,1,3,39.0,1
3855,5,12,7,12,15,12,1,3,53.0,1
3856,5,12,7,12,15,12,1,5,28.0,1
3857,5,12,7,12,15,12,1,4,44.0,1
3858,3,24,7,23,20,12,1,1,22.0,1
3859,3,24,7,23,20,12,1,1,23.0,2
3860,3,24,7,6,0,16,1,2,31.0,1
3861,3,24,7,3,30,13,1,1,31.0,1
3862,3,24,7,3,30,13,1,1,29.0,2
3863,3,24,7,3,30,13,1,1,27.0,1
3864,3,24,7,3,30,13,1,1,23.0,2
3865,3,25,1,5,8,12,1,1,23.0,1
3866,3,25,1,5,8,12,1,1,40.0,1
3867,3,22,5,6,25,14,1,1,44.0,1
3868,3,23,6,5,55,13,3,1,28.0,2
3869,3,23,6,5,55,13,3,1,30.0,1
3870,3,23,6,5,55,13,3,2,36.0,1
3871,5,25,6,14,20,1,1,1,33.0,1
3872,5,28,2,7,37,16,1,5,15.0,1
3873,5,28,2,7,37,16,1,3,25.0,1
3874,5,28,2,5,0,14,1,1,33.0,2
3875,5,28,2,5,0,14,1,11,36.0,1
3876,5,27,1,18,39,18,1,3,45.0,1
3877,5,27,1,18,39,18,1,3,45.0,2
3878,5,28,2,21,11,16,1,3,38.0,1
3879,5,28,2,21,11,16,1,3,70.0,1
3880,5,22,3,16,50,15,1,2,48.0,1
3881,5,22,3,16,50,15,1,1,45.0,1
3882,5,22,3,16,50,15,1,1,58.0,1
3883,5,24,5,15,20,8,1,2,44.0,1
3884,5,24,5,15,20,8,1,1,20.0,1
3885,5,24,5,15,20,8,1,1,20.0,2
3886,5,23,4,13,5,11,1,1,26.0,2
3887,5,23,4,13,5,11,1,4,22.0,1
3888,5,26,7,14,8,7,1,1,50.0,2
3889,5,26,7,14,8,7,1,2,26.0,1
3890,5,27,1,8,15,9,1,9,31.0,1
3891,5,26,7,4,55,3,1,2,29.0,1
3892,5,26,7,4,55,3,1,2,45.0,1
3893,5,26,7,4,55,3,1,2,20.0,2
3894,2,17,6,3,30,12,3,2,34.0,1
3895,2,17,6,3,30,12,3,4,39.0,1
3896,2,16,5,8,0,5,1,2,69.0,1
3897,2,16,5,8,0,5,1,1,26.0,1
3898,2,16,5,10,20,12,1,2,38.0,1
3899,2,16,5,10,20,12,1,1,27.0,1
3900,2,16,5,10,20,12,1,1,21.0,2
3901,2,16,5,20,38,9,3,1,27.0,1
3902,2,16,5,20,38,9,3,1,43.0,1
3903,4,13,6,6,30,2,1,1,22.0,2
3904,4,13,6,6,30,2,1,2,47.0,1
3905,5,1,3,20,52,16,1,1,22.0,2
3906,4,27,6,0,30,7,1,1,23.0,1
3907,4,27,6,0,30,7,1,1,25.0,1
3908,5,1,3,4,0,19,1,1,40.0,1
3909,5,1,3,4,0,19,1,1,20.0,2
3910,5,1,3,4,0,19,1,2,46.0,1
3911,4,30,2,10,57,6,1,3,35.0,1
3912,4,30,2,10,57,6,1,3,50.0,2
3913,5,2,4,9,44,8,1,1,18.0,1
3914,5,2,4,9,44,8,1,1,19.0,2
3915,5,13,1,4,49,14,1,2,64.0,1
3916,5,13,1,4,49,14,1,2,29.0,2
3917,5,13,1,4,49,14,1,2,33.0,2
3918,5,13,1,4,49,14,1,2,28.0,2
3919,5,13,1,4,49,14,1,2,23.0,1
3920,5,13,1,4,49,14,1,2,55.0,1
3921,3,31,7,17,47,16,1,1,35.0,1
3922,3,31,7,12,10,12,1,1,29.0,1
3923,3,31,7,22,30,12,1,1,22.0,1
3924,3,31,7,22,30,12,1,1,20.0,2
3925,3,31,7,22,30,12,1,5,38.0,1
3926,4,1,1,21,0,11,3,1,45.0,1
3927,4,1,1,21,0,11,3,2,43.0,1
3928,4,2,2,16,0,8,1,2,71.0,1
3929,5,27,1,22,0,12,1,1,18.0,1
3930,5,27,1,15,30,12,1,3,58.0,1
3931,5,27,1,15,30,12,1,3,70.0,2
